X1,X2,X3,X4
56,-0.223397617520018,0.315758559417317,-1.79914504481465,0.110080862846198
57,-4.39236972422149,0.232863345242552,2.71739629514735,-0.197079714228097
58,-1.26602646197222,0.512465277803023,6.61042515599833,0.161843225694754
59,-3.79065884946349,0.808595229938352,7.89069175649571,-0.119077061880373
60,0.964372577013078,0.423263370568692,-2.29160978404236,0.723742816712686
61,8.1727002106185,-0.21033260395185,-2.06389353927637,0.448495358126383
62,9.8702758777831,-0.226788434323463,-2.04350781032879,0.947256028744076
63,1.36267079822525,0.14445872093254,3.55573540977535,0.511996252934416
64,1.36147415822923,-0.437533541037305,2.06830882611254,-0.330424820387349
65,-0.648151373452144,0.791069295524021,7.84811233052902,0.0558499675304658
66,-3.26676857211328,0.439910571538022,-7.90952014371642,1.20831562571264
67,-0.0538131861038765,-0.0187195699290478,8.07833867325498,-0.70387677300448
68,1.75051683028693,-0.644809360280737,9.78327134754589,-0.874211124904027
69,-0.134071393248187,-0.428202139043393,-7.97836666079293,0.363222715000392
70,-3.10744442991669,-0.0702715601982462,-1.39019337381727,0.477742284223036
71,9.79272279476352,0.618199018820354,2.59273336172585,0.945725353498648
72,4.35822280414476,-0.21861990496141,-0.312631857176527,0.565238784313252
73,0.464172188043399,-0.356309250213197,-4.98320145474765,-0.0536671474708501
74,-7.49878035473961,0.64463687320445,7.11130093414724,-0.0868111951686334
75,-2.11946487784341,-0.539239582905503,-5.44914062882458,-0.33763890505298
76,3.0316798404474,0.430001287238461,-2.98903629995242,0.807606632038308
77,-3.88114991406023,0.110326677037201,1.47596295406336,-0.498081702294125
78,-1.76848773152092,-0.520743865003155,-4.84477294722248,-0.157656232238135
79,9.1936506939427,0.351670943412377,-4.42492458200057,0.698432262450839
80,5.66803136075215,-0.336326060648468,0.117334217484924,0.497259168827843
81,6.31726162811666,-0.576994781879304,-4.81835300519503,0.237573927572675
82,-3.89569259066899,0.901295122606374,1.34486623368518,0.144671268519933
83,7.03867706020371,-0.944364278730578,0.0946459458284785,-0.556527659594563
84,2.85911951096615,-0.266263370010217,4.47799394914993,-0.0671813219607522
85,-3.92864222082046,-0.0582554888783993,8.58434938807195,-0.386988910656849
86,10.4669994277498,-0.55091723200939,-7.08203267871112,0.743375231173744
87,-4.02103224410108,0.387307029625985,-8.30354714402921,0.762216315861546
88,2.7687960515955,-0.496721288098655,0.521107014800755,-0.266305911302869
89,1.40157731244267,-0.0888559958693594,6.96173318584912,-0.274720935090189
90,6.76739704896719,-0.170127049369625,-3.22136219962904,0.682808134179596
91,1.24249087164929,0.179801557068471,6.93427463357935,-0.0399217527710003
92,5.53981978552827,0.153205301585402,2.14065547844863,-0.121647885331521
93,6.70998980816785,0.521594185603034,10.4008804638885,-0.509227899055667
94,-3.3126272672542,0.786594013784784,1.35892658864272,0.819391947737453
95,-0.794642427125159,-0.0661433914561285,-1.63996528759009,-0.0473622444976751
96,-10.8330949728342,1.13564945366128,3.69781077810097,-0.147731758854994
97,-2.04614349096266,0.227780154208901,1.07654504879834,0.429384288806228
98,-3.74476870782584,0.389322843648102,5.43317983325535,-0.416483195199078
99,-7.58839417399536,0.468286698388629,0.5672733648621,-0.69772086408836
100,3.19498277489596,-0.259549333939114,0.326407215212397,0.293338033340724
101,2.47618283902783,0.252549082670406,13.4767614657814,-0.972845198928324
102,7.45610164094559,-0.408386886403653,-3.35973995721802,0.130191985524597
103,3.97749010243498,-0.199477300123014,4.34422593449125,-0.101871750343639
104,-8.81668180532095,0.508002545069048,-6.46471753962974,0.266565924605402
105,-1.81084838381038,0.401330128807776,-8.02873968003854,1.01582817708167
106,-0.0864303839377953,0.493608385906942,6.62874272603818,-0.265207405522109
107,1.26408438186467,-0.559072680357804,-1.95715897459604,0.198741342208304
108,0.722172933999641,-0.440414059882851,-5.41324758993512,0.282663032916902
109,-0.52949371846569,-0.0868075283440274,5.75522452558028,-0.443369694931071
110,-2.56373703716672,-0.409549143800379,3.93014528050703,-1.10233280268559
111,3.19288932572565,-0.278837873560675,-0.502917053214979,0.518917493231464
112,-1.66909466724777,0.337290747285672,-6.50686180433549,0.895333430712857
113,3.43607714592116,-0.270061300835602,-3.94660889462156,-0.082166582360391
114,-2.16801893026916,0.0671042880215376,4.4735145784772,-0.60031709825927
115,0.709585923309626,-0.0171417687492793,12.8163551302972,-1.11230009804701
116,-1.62806743482419,0.738155826106389,-2.33889706661245,0.699950995521007
117,13.3793009465029,-0.813031085708658,-4.41263565160087,0.713917262432967
118,6.30012856643286,0.10197954679649,0.906874037464952,0.260562177156922
119,1.5852163351013,0.561760774164721,0.527112378488148,0.408396496611631
120,-3.14849379536275,0.189963294620539,-3.27045914015215,0.786683410371258
121,2.64259444871657,-0.829307562316274,9.41138701810314,-1.63129541392281
122,8.31992676386637,-0.503178384636459,-5.09928502820703,0.660637115637579
123,-1.45338410575035,0.159764704023927,-4.70641648313798,0.342938142206076
124,3.24872375472784,-0.315175567405598,0.0950875959293356,-0.508216648795168
125,-13.5537279056968,0.298990264223862,4.64374158926604,-1.00498649375727
126,-0.387897230494691,0.627707845041272,9.74000295456862,-0.771612780060259
127,-1.14765455669534,-0.494230930985137,-2.65028534577634,-0.322156124143727
128,-6.01132597247707,0.930004803164746,3.04747194564687,0.248160288289718
129,-2.82556366633893,0.262638725784202,-4.41288462060762,0.244737630766227
130,-5.71944071102468,0.0125634725384891,-3.294908762372,-0.32798893059643
131,0.993064579899471,0.270262327783719,0.947867199436391,0.49055669582583
132,-8.60424739337148,0.765396327904952,-7.70371677816481,0.546886230571782
133,2.14699961638901,-0.0762229109207017,-3.43074526128285,0.0824113182331589
134,-5.85031182199921,0.16887546148998,-4.04870151668073,-0.298822529033706
135,-19.5972175400719,0.377937869032487,-16.6203673591906,0.301679555094024
136,3.86371169265413,-0.568227554335597,12.1211121768239,-1.44287911456836
137,1.97530107863906,-0.0726023011630946,15.9434583557561,-1.60715437796269
138,0.294099755140026,0.0667801932040241,-0.270753758839476,-0.254020853476122
